household_id,adult_id,job_cat,pro_contacts,company_id
1425,3542,,0,
1426,3543,Administration_schools,144,58.0
1426,3544,Health,261,3.0
1427,3545,,0,
1427,3546,Services_other,534,158.0
1427,3547,Health,293,4.0
1428,3548,,0,
1428,3549,,0,
1428,3550,Administration_schools,32,30.0
1429,3551,,0,
1429,3552,Hotel_Restaurant,105,34.0
1430,3553,Construction,1,77.0
1430,3554,Construction,2,26.0
1430,3555,Shops_other,7,61.0
1431,3556,Administration_schools,146,73.0
1431,3557,,0,
1431,3558,Shops_other,14,110.0
1432,3559,Transportation,22,5.0
1432,3560,Shops_other,11,60.0
1432,3561,Indus_other,17,10.0
1433,3562,Shops_other,14,103.0
1433,3563,,0,
1434,3564,Transportation,927,9.0
1434,3565,Services_other,862,123.0
1434,3566,Services_other,614,35.0
1435,3567,Shops_other,4,10.0
1435,3568,,0,
1436,3569,,0,
1436,3570,Construction,2,45.0
1437,3571,,0,
1437,3572,Administration_schools,51,70.0
1437,3573,,0,
1438,3574,Shops_other,13,46.0
1438,3575,Services_other,1500,231.0
1438,3576,,0,
1439,3577,Services_other,970,96.0
1439,3578,Construction,1,6.0
1440,3579,,0,
1440,3580,Indus_food,49,1.0
1441,3581,Administration_schools,113,76.0
1441,3582,,0,
1442,3583,Services_other,488,13.0
1442,3584,,0,
1442,3585,Services_other,620,220.0
1443,3586,,0,
1443,3587,Construction,1,82.0
1444,3588,Shops_other,13,72.0
1444,3589,Hotel_Restaurant,123,5.0
1444,3590,Services_other,378,52.0
1444,3591,Health,77,7.0
1445,3592,Transportation,1132,0.0
1445,3593,Services_other,630,186.0
1446,3594,Services_other,1330,149.0
1446,3595,Services_other,530,120.0
1446,3596,,0,
1446,3597,,0,
1447,3598,Shops_other,14,100.0
1447,3599,Services_other,39,28.0
1448,3600,,0,
1448,3601,,0,
1449,3602,,0,
1449,3603,Health,48,7.0
1450,3604,Services_other,1228,129.0
1450,3605,Health,160,4.0
1451,3606,,0,
1451,3607,Services_other,897,143.0
1451,3608,Hotel_Restaurant,19,23.0
1452,3609,Administration_schools,79,45.0
1452,3610,,0,
1453,3611,,0,
1453,3612,Administration_schools,147,47.0
1454,3613,Shops_other,3,65.0
1454,3614,,0,
1454,3615,Services_other,1358,205.0
1455,3616,,0,
1455,3617,,0,
1455,3618,,0,
1456,3619,Services_other,966,82.0
1456,3620,Health,88,5.0
1457,3621,Indus_other,67,35.0
1457,3622,,0,
1458,3623,,0,
1458,3624,Services_other,1017,133.0
1458,3625,Health,181,5.0
1459,3626,Transportation,1136,19.0
1459,3627,Administration_schools,91,18.0
1460,3628,,0,
1460,3629,Services_other,1332,181.0
1461,3630,,0,
1461,3631,Agriculture_fishing,2,73.0
1461,3632,,0,
1462,3633,,0,
1462,3634,Shops_other,10,116.0
1463,3635,Shops_other,6,7.0
1463,3636,Services_other,1214,49.0
1464,3637,Services_other,213,136.0
1464,3638,,0,
1465,3639,Health,97,6.0
1465,3640,Indus_other,16,16.0
1465,3641,Administration_schools,116,22.0
1465,3642,Shops_other,8,0.0
1466,3643,,0,
1466,3644,,0,
1466,3645,Construction,1,14.0
1466,3646,,0,
1467,3647,Services_other,1440,1.0
1467,3648,Construction,2,44.0
1467,3649,Indus_other,63,39.0
1467,3650,Services_other,916,118.0
1467,3651,Indus_other,46,39.0
1468,3652,Administration_schools,32,41.0
1468,3653,Services_other,900,203.0
1469,3654,,0,
1469,3655,Indus_other,32,13.0
1470,3656,Health,52,3.0
1470,3657,Health,109,8.0
1470,3658,Services_other,748,50.0
1471,3659,Shops_other,8,14.0
1471,3660,,0,
1472,3661,Services_other,1051,242.0
1472,3662,Construction,1,5.0
1472,3663,Services_other,1155,182.0
1473,3664,Shops_other,4,76.0
1473,3665,Administration_schools,22,9.0
1474,3666,Indus_other,32,10.0
1474,3667,Health,257,0.0
1475,3668,Indus_other,21,24.0
1475,3669,Administration_schools,58,57.0
1476,3670,Construction,2,69.0
1476,3671,Administration_schools,21,25.0
1477,3672,Administration_schools,32,4.0
1477,3673,Shops_other,6,52.0
1478,3674,,0,
1478,3675,Indus_other,43,4.0
1478,3676,Shops_other,5,52.0
1479,3677,Services_other,479,173.0
1479,3678,Services_other,1010,160.0
1479,3679,Shops_other,12,89.0
1479,3680,Hotel_Restaurant,124,41.0
1479,3681,Shops_other,9,106.0
1480,3682,Indus_other,54,39.0
1480,3683,,0,
1480,3684,,0,
1481,3685,,0,
1481,3686,,0,
1481,3687,Services_other,1062,190.0
1482,3688,Transportation,1015,17.0
1482,3689,Services_other,1252,120.0
1483,3690,Administration_schools,90,67.0
1483,3691,,0,
1484,3692,,0,
1484,3693,Shops_other,5,119.0
1485,3694,Services_other,36,154.0
1485,3695,Transportation,1171,9.0
1485,3696,,0,
1486,3697,,0,
1486,3698,Administration_schools,62,44.0
1486,3699,Shops_other,3,100.0
1487,3700,Transportation,1369,3.0
1487,3701,,0,
1487,3702,Indus_other,34,14.0
1488,3703,,0,
1488,3704,Services_other,271,141.0
1489,3705,,0,
1489,3706,Health,32,7.0
1489,3707,Administration_schools,52,50.0
1490,3708,Indus_other,32,25.0
1490,3709,Services_other,1279,3.0
1491,3710,Services_other,413,97.0
1491,3711,Administration_schools,90,44.0
1492,3712,,0,
1492,3713,,0,
1492,3714,Administration_schools,73,74.0
1493,3715,Services_other,1015,154.0
1493,3716,Services_other,1034,78.0
1494,3717,Administration_schools,40,34.0
1494,3718,,0,
1494,3719,,0,
1495,3720,Administration_schools,99,65.0
1495,3721,Administration_schools,34,39.0
1495,3722,Administration_schools,125,51.0
1496,3723,,0,
1496,3724,,0,
1497,3725,Services_other,885,234.0
1497,3726,Transportation,514,19.0
1498,3727,,0,
1498,3728,,0,
1498,3729,Construction,2,65.0
1499,3730,Transportation,823,10.0
1499,3731,,0,
1500,3732,Transportation,392,7.0
1500,3733,Shops_other,8,116.0
1500,3734,Hotel_Restaurant,16,43.0
1501,3735,Construction,3,80.0
1501,3736,Administration_schools,10,64.0
1502,3737,Administration_schools,146,8.0
1502,3738,Administration_schools,38,27.0
1503,3739,,0,
1503,3740,Services_other,4,138.0
1504,3741,Administration_schools,92,64.0
1504,3742,Indus_food,37,4.0
1504,3743,Services_other,1129,224.0
1505,3744,Administration_schools,103,70.0
1505,3745,Administration_schools,32,11.0
1506,3746,Administration_schools,92,28.0
1506,3747,,0,
1507,3748,,0,
1507,3749,Health,280,2.0
1507,3750,,0,
1508,3751,Services_other,733,215.0
1508,3752,Administration_schools,81,42.0
1509,3753,Transportation,1178,11.0
1509,3754,Hotel_Restaurant,86,34.0
1510,3755,Administration_schools,125,32.0
1510,3756,,0,
1511,3757,Services_other,354,38.0
1511,3758,Services_other,1182,211.0
1512,3759,Construction,2,70.0
1512,3760,,0,
1513,3761,Administration_schools,122,1.0
1513,3762,Services_other,392,59.0
1513,3763,Services_other,959,123.0
1514,3764,Health,112,4.0
1514,3765,,0,
1515,3766,,0,
1515,3767,Services_other,906,122.0
1516,3768,Shops_other,14,62.0
1516,3769,Construction,2,3.0
1516,3770,Services_other,859,241.0
1517,3771,Shops_other,1,104.0
1517,3772,Shops_other,2,48.0
1518,3773,Administration_schools,23,42.0
1518,3774,Indus_food,34,5.0
1519,3775,,0,
1519,3776,,0,
1519,3777,Indus_other,29,27.0
1520,3778,Shops_other,10,49.0
1520,3779,Shops_other,13,65.0
1521,3780,Services_other,185,104.0
1521,3781,Hotel_Restaurant,40,15.0
1522,3782,,0,
1522,3783,,0,
1523,3784,Administration_schools,82,60.0
1523,3785,Services_other,776,47.0
1523,3786,Administration_schools,41,51.0
1524,3787,Shops_other,14,70.0
1524,3788,Health,144,6.0
1524,3789,,0,
1524,3790,Transportation,357,13.0
1524,3791,Administration_schools,97,41.0
1524,3792,Services_other,78,8.0
1525,3793,,0,
1525,3794,Services_other,842,75.0
1525,3795,Transportation,1049,3.0
1526,3796,,0,
1526,3797,Administration_schools,119,72.0
1526,3798,Agriculture_fishing,2,59.0
1527,3799,Services_other,1484,70.0
1527,3800,Indus_food,45,0.0
1528,3801,Services_other,1190,121.0
1528,3802,Services_other,341,214.0
1529,3803,,0,
1529,3804,Services_other,352,7.0
1529,3805,,0,
1529,3806,,0,
1529,3807,Indus_other,16,27.0
1529,3808,,0,
1530,3809,Indus_other,32,30.0
1530,3810,Indus_other,23,35.0
1531,3811,Services_other,1157,197.0
1531,3812,Health,218,7.0
1531,3813,,0,
1531,3814,,0,
1532,3815,Indus_other,17,4.0
1532,3816,Services_other,278,214.0
1533,3817,Administration_schools,64,7.0
1533,3818,,0,
1533,3819,Services_other,1090,9.0
1534,3820,,0,
1534,3821,Administration_schools,133,49.0
1535,3822,Services_other,986,94.0
1535,3823,,0,
1535,3824,Services_other,940,64.0
1535,3825,,0,
1536,3826,Services_other,1189,181.0
1536,3827,,0,
1537,3828,,0,
1537,3829,Administration_schools,31,34.0
1538,3830,Health,189,7.0
1538,3831,Administration_schools,142,77.0
1539,3832,Hotel_Restaurant,42,40.0
1539,3833,Shops_other,8,25.0
1540,3834,Shops_other,2,24.0
1540,3835,Health,43,4.0
1540,3836,Health,186,5.0
1541,3837,Administration_schools,144,33.0
1541,3838,Administration_schools,23,42.0
1542,3839,Indus_other,67,2.0
1542,3840,,0,
1543,3841,Administration_schools,52,58.0
1543,3842,Shops_other,11,28.0
1544,3843,,0,
1544,3844,Agriculture_fishing,2,28.0
1545,3845,Administration_schools,87,6.0
1545,3846,Shops_other,14,79.0
1545,3847,,0,
1546,3848,Indus_other,64,31.0
1546,3849,Transportation,676,13.0
1547,3850,,0,
1547,3851,Services_other,938,39.0
1548,3852,Shops_other,2,7.0
1548,3853,Services_other,12,128.0
1549,3854,Administration_schools,77,37.0
1549,3855,Health,248,1.0
1549,3856,,0,
1550,3857,,0,
1550,3858,Health,59,2.0
1551,3859,Indus_food,20,2.0
1551,3860,Administration_schools,65,52.0
1552,3861,Construction,1,77.0
1552,3862,Construction,3,32.0
1553,3863,,0,
1553,3864,Services_other,594,143.0
1554,3865,Health,58,1.0
1554,3866,Services_other,1323,94.0
1555,3867,Services_other,1492,171.0
1555,3868,Services_other,646,33.0
1556,3869,,0,
1556,3870,Administration_schools,139,53.0
1557,3871,,0,
1557,3872,,0,
1557,3873,Transportation,1078,10.0
1558,3874,Construction,0,20.0
1558,3875,Services_other,1417,162.0
1559,3876,Administration_schools,93,62.0
1559,3877,,0,
1560,3878,,0,
1560,3879,,0,
1561,3880,,0,
1561,3881,Indus_other,21,7.0
1562,3882,Construction,1,28.0
1562,3883,,0,
1563,3884,,0,
1563,3885,Services_other,862,222.0
1563,3886,Shops_other,14,106.0
1564,3887,Administration_schools,55,69.0
1564,3888,Services_other,1175,4.0
1565,3889,Administration_schools,97,74.0
1565,3890,,0,
1566,3891,Health,87,6.0
1566,3892,,0,
1567,3893,Administration_schools,39,33.0
1567,3894,Shops_market_food,1,16.0
1568,3895,Services_other,860,106.0
1568,3896,Administration_schools,88,38.0
1569,3897,,0,
1569,3898,Indus_other,66,30.0
1570,3899,,0,
1570,3900,,0,
1571,3901,,0,
1571,3902,Services_other,1358,155.0
1571,3903,Indus_other,22,2.0
1572,3904,Indus_food,41,9.0
1572,3905,Indus_other,25,6.0
1573,3906,Services_other,1441,98.0
1573,3907,,0,
1573,3908,Shops_other,9,33.0
1574,3909,Indus_other,64,38.0
1574,3910,Agriculture_fishing,1,45.0
1574,3911,Administration_schools,42,24.0
1575,3912,Indus_other,71,6.0
1575,3913,,0,
1576,3914,,0,
1576,3915,,0,
1576,3916,Health,226,7.0
1577,3917,Services_other,733,123.0
1577,3918,Services_other,206,76.0
1578,3919,Services_other,1196,21.0
1578,3920,Transportation,709,2.0
1578,3921,,0,
1579,3922,,0,
1579,3923,,0,
1580,3924,,0,
1580,3925,Indus_other,67,38.0
1580,3926,Services_other,752,159.0
1581,3927,Shops_other,6,24.0
1581,3928,Shops_other,8,91.0
1582,3929,Shops_other,7,35.0
1582,3930,,0,
1583,3931,Shops_other,14,102.0
1583,3932,,0,
1584,3933,Shops_other,13,49.0
1584,3934,Administration_schools,23,34.0
1585,3935,Services_other,427,209.0
1585,3936,Administration_schools,90,3.0
1586,3937,Indus_food,40,9.0
1586,3938,,0,
1587,3939,,0,
1587,3940,Health,30,3.0
1588,3941,,0,
1588,3942,Indus_food,63,5.0
1588,3943,,0,
1588,3944,,0,
1589,3945,Indus_other,53,16.0
1589,3946,Indus_other,41,7.0
1589,3947,Services_other,1108,130.0
1590,3948,,0,
1590,3949,,0,
1591,3950,,0,
1591,3951,Administration_schools,15,64.0
1592,3952,Indus_other,31,6.0
1592,3953,,0,
1592,3954,Health,191,6.0
1593,3955,Administration_schools,84,46.0
1593,3956,Services_other,1064,162.0
1594,3957,,0,
1594,3958,Administration_schools,99,42.0
1595,3959,Shops_other,11,52.0
1595,3960,Services_other,1141,129.0
1595,3961,Services_other,80,169.0
1596,3962,,0,
1596,3963,Services_other,638,79.0
1597,3964,Administration_schools,106,18.0
1597,3965,Services_other,493,61.0
1598,3966,Indus_other,51,4.0
1598,3967,Shops_other,1,54.0
1598,3968,,0,
1599,3969,Services_other,1015,209.0
1599,3970,,0,
1600,3971,Services_other,610,139.0
1600,3972,Hotel_Restaurant,61,29.0
1601,3973,Administration_schools,18,56.0
1601,3974,Services_other,1124,194.0
1601,3975,Indus_other,58,17.0
1602,3976,Shops_other,2,28.0
1602,3977,Agriculture_fishing,1,17.0
1602,3978,,0,
1602,3979,Transportation,1255,14.0
1603,3980,Indus_other,66,1.0
1603,3981,,0,
1603,3982,Indus_other,26,38.0
1604,3983,,0,
1604,3984,Services_other,1448,168.0
1604,3985,,0,
1605,3986,,0,
1605,3987,Indus_other,57,37.0
1605,3988,Health,160,2.0
1605,3989,Indus_food,48,9.0
1606,3990,Indus_food,39,2.0
1606,3991,Services_other,36,170.0
1607,3992,Shops_other,10,83.0
1607,3993,,0,
1607,3994,Hotel_Restaurant,46,17.0
1608,3995,Administration_schools,7,18.0
1608,3996,,0,
1609,3997,Transportation,756,1.0
1609,3998,,0,
1609,3999,Indus_food,28,7.0
1609,4000,,0,
1609,4001,,0,
1610,4002,,0,
1610,4003,Indus_other,49,22.0
1611,4004,,0,
1611,4005,Administration_schools,145,14.0
1612,4006,,0,
1612,4007,Shops_other,10,48.0
1613,4008,,0,
1613,4009,Services_other,1247,11.0
1613,4010,Health,271,7.0
1614,4011,Services_other,724,211.0
1614,4012,Services_other,391,46.0
1615,4013,Administration_schools,105,40.0
1615,4014,Shops_other,7,91.0
1615,4015,Shops_other,5,43.0
1616,4016,Indus_other,61,40.0
1616,4017,Shops_other,15,76.0
1617,4018,,0,
1617,4019,Administration_schools,13,9.0
1617,4020,Administration_schools,51,49.0
1618,4021,Administration_schools,99,36.0
1618,4022,,0,
1618,4023,,0,
1619,4024,Services_other,201,250.0
1619,4025,Administration_schools,33,36.0
1620,4026,,0,
1620,4027,,0,
1620,4028,,0,
1621,4029,,0,
1621,4030,Indus_food,50,7.0
1621,4031,Indus_other,26,28.0
1621,4032,Health,112,4.0
1621,4033,Administration_schools,14,61.0
1622,4034,,0,
1622,4035,Administration_schools,74,24.0
1622,4036,Shops_other,14,68.0
1623,4037,Agriculture_fishing,3,74.0
1623,4038,,0,
1624,4039,,0,
1624,4040,,0,
1625,4041,Indus_other,45,2.0
1625,4042,,0,
1625,4043,Services_other,621,85.0
1626,4044,,0,
1626,4045,Services_other,1405,139.0
1627,4046,Agriculture_fishing,1,54.0
1627,4047,Health,224,3.0
1628,4048,Services_other,947,212.0
1628,4049,Transportation,1002,12.0
1628,4050,Shops_other,14,16.0
1628,4051,Shops_other,3,51.0
1629,4052,Health,140,2.0
1629,4053,,0,
1630,4054,Administration_schools,29,6.0
1630,4055,Administration_schools,71,9.0
1631,4056,Indus_other,31,22.0
1631,4057,,0,
1632,4058,Health,209,3.0
1632,4059,Services_other,939,158.0
1633,4060,Transportation,146,15.0
1633,4061,Shops_other,11,124.0
1633,4062,Administration_schools,117,30.0
1634,4063,Services_other,222,158.0
1634,4064,Services_other,833,96.0
1635,4065,Indus_food,68,3.0
1635,4066,,0,
1635,4067,,0,
1636,4068,Administration_schools,122,22.0
1636,4069,Indus_other,49,5.0
1637,4070,Shops_other,13,47.0
1637,4071,Indus_other,19,23.0
1637,4072,,0,
1637,4073,,0,
1638,4074,,0,
1638,4075,,0,
1638,4076,Indus_other,20,1.0
1639,4077,Indus_other,34,17.0
1639,4078,Transportation,1366,5.0
1639,4079,Services_other,1324,100.0
1640,4080,Administration_schools,126,23.0
1640,4081,Administration_schools,36,40.0
1640,4082,Indus_other,47,15.0
1641,4083,Health,108,2.0
1641,4084,Services_other,1200,99.0
1641,4085,Indus_other,50,38.0
1641,4086,Services_other,727,201.0
1641,4087,Services_other,490,158.0
1641,4088,Agriculture_fishing,2,34.0
1642,4089,,0,
1642,4090,Services_other,843,38.0
1642,4091,Administration_schools,148,56.0
1642,4092,Construction,3,36.0
1642,4093,Indus_other,50,30.0
1643,4094,Administration_schools,145,71.0
1643,4095,Health,136,3.0
1644,4096,,0,
1644,4097,Administration_schools,68,73.0
1645,4098,,0,
1645,4099,,0,
1645,4100,Services_other,401,21.0
1646,4101,,0,
1646,4102,Health,65,5.0
1647,4103,,0,
1647,4104,Administration_schools,22,23.0
1648,4105,,0,
1648,4106,Administration_schools,31,13.0
1649,4107,Administration_schools,101,79.0
1649,4108,Health,58,0.0
1650,4109,Shops_other,13,104.0
1650,4110,Administration_schools,106,71.0
1651,4111,Services_other,797,199.0
1651,4112,,0,
1651,4113,Construction,2,65.0
1651,4114,,0,
1652,4115,,0,
1652,4116,Administration_schools,110,35.0
1653,4117,Administration_schools,73,2.0
1653,4118,,0,
1654,4119,,0,
1654,4120,Agriculture_fishing,1,16.0
1655,4121,Indus_other,32,34.0
1655,4122,Administration_schools,34,78.0
1656,4123,Services_other,440,66.0
1656,4124,,0,
1657,4125,Shops_other,5,83.0
1657,4126,,0,
1658,4127,Administration_schools,96,64.0
1658,4128,,0,
1659,4129,,0,
1659,4130,Administration_schools,118,6.0
1660,4131,Administration_schools,100,24.0
1660,4132,Construction,2,45.0
1661,4133,Shops_other,2,44.0
1661,4134,Shops_other,8,36.0
1662,4135,,0,
1662,4136,Indus_other,44,13.0
1663,4137,Construction,2,11.0
1663,4138,Administration_schools,62,11.0
1664,4139,,0,
1664,4140,Services_other,583,245.0
1665,4141,,0,
1665,4142,,0,
1665,4143,Administration_schools,116,20.0
1666,4144,,0,
1666,4145,Indus_other,57,5.0
1667,4146,Administration_schools,112,39.0
1667,4147,,0,
1667,4148,,0,
1667,4149,,0,
1668,4150,Shops_other,10,110.0
1668,4151,Health,46,6.0
1668,4152,Administration_schools,142,78.0
1669,4153,Administration_schools,10,41.0
1669,4154,Administration_schools,76,43.0
1670,4155,Services_other,1383,208.0
1670,4156,,0,
1671,4157,Services_other,503,195.0
1671,4158,Services_other,1193,124.0
1671,4159,,0,
1672,4160,Transportation,548,2.0
1672,4161,Administration_schools,116,34.0
1673,4162,Administration_schools,131,31.0
1673,4163,Services_other,1484,192.0
1673,4164,,0,
1673,4165,Shops_other,2,30.0
1673,4166,Services_other,1190,55.0
1674,4167,Hotel_Restaurant,51,44.0
1674,4168,Services_other,1189,22.0
1674,4169,Services_other,1452,21.0
1675,4170,Transportation,1484,4.0
1675,4171,Services_other,1050,22.0
1676,4172,,0,
1676,4173,,0,
1677,4174,Services_other,705,53.0
1677,4175,Administration_schools,42,80.0
1678,4176,Shops_other,14,80.0
1678,4177,Shops_other,14,29.0
1678,4178,,0,
1679,4179,Health,275,6.0
1679,4180,Services_other,1460,235.0
1680,4181,,0,
1680,4182,,0,
1681,4183,Shops_other,7,104.0
1681,4184,Hotel_Restaurant,64,17.0
1681,4185,Services_other,354,107.0
1682,4186,Shops_other,12,13.0
1682,4187,,0,
1682,4188,Indus_food,40,10.0
1683,4189,Construction,2,61.0
1683,4190,Indus_other,74,18.0
1684,4191,,0,
1684,4192,Services_other,766,3.0
1684,4193,Services_other,1362,115.0
1685,4194,,0,
1685,4195,,0,
1685,4196,Services_other,1070,180.0
1686,4197,Services_other,17,99.0
1686,4198,Construction,2,65.0
1686,4199,Administration_schools,40,74.0
1687,4200,,0,
1687,4201,Transportation,214,2.0
1687,4202,,0,
1688,4203,Transportation,610,9.0
1688,4204,Indus_food,40,4.0
1688,4205,Administration_schools,139,27.0
1689,4206,,0,
1689,4207,Administration_schools,100,45.0
1690,4208,Administration_schools,144,72.0
1690,4209,,0,
1690,4210,Indus_other,61,36.0
1691,4211,,0,
1691,4212,Administration_schools,42,0.0
1692,4213,Services_other,178,248.0
1692,4214,,0,
1692,4215,Services_other,395,193.0
1692,4216,Shops_other,4,58.0
1692,4217,Services_other,1240,73.0
1693,4218,Administration_schools,23,16.0
1693,4219,,0,
1694,4220,Indus_other,31,22.0
1694,4221,Indus_other,25,30.0
1695,4222,,0,
1695,4223,,0,
1695,4224,Indus_other,58,18.0
1696,4225,Health,277,1.0
1696,4226,Administration_schools,136,5.0
1697,4227,,0,
1697,4228,Hotel_Restaurant,28,24.0
1697,4229,Indus_other,71,29.0
1698,4230,Administration_schools,30,55.0
1698,4231,Services_other,551,29.0
1699,4232,Health,44,2.0
1699,4233,Shops_other,8,32.0
1699,4234,Hotel_Restaurant,71,10.0
1699,4235,,0,
1700,4236,Health,217,3.0
1700,4237,Construction,2,67.0
1701,4238,,0,
1701,4239,,0,
1702,4240,,0,
1702,4241,,0,
1703,4242,Administration_schools,139,32.0
1703,4243,Construction,3,58.0
1704,4244,Administration_schools,141,9.0
1704,4245,,0,
1705,4246,,0,
1705,4247,,0,
1706,4248,Administration_schools,40,58.0
1706,4249,Shops_market_food,1,2.0
1707,4250,,0,
1707,4251,,0,
1707,4252,Indus_food,18,4.0
1708,4253,,0,
1708,4254,Health,158,1.0
1709,4255,,0,
1709,4256,Administration_schools,100,41.0
1710,4257,Administration_schools,49,47.0
1710,4258,,0,
1711,4259,Administration_schools,117,72.0
1711,4260,Services_other,825,226.0
1711,4261,,0,
1712,4262,Health,85,5.0
1712,4263,,0,
1713,4264,Indus_food,70,2.0
1714,4265,Health,281,2.0
1715,4266,,0,
1716,4267,Indus_other,24,1.0
1717,4268,Indus_food,60,3.0
1718,4269,,0,
1719,4270,Shops_other,12,14.0
1720,4271,Services_other,1308,88.0
1721,4272,,0,
1722,4273,Indus_other,47,39.0
1723,4274,,0,
1724,4275,Shops_other,14,94.0
1725,4276,Services_other,424,222.0
1726,4277,Services_other,570,149.0
1727,4278,Indus_food,39,6.0
1728,4279,Administration_schools,29,81.0
1729,4280,,0,
1730,4281,Shops_other,14,53.0
1731,4282,Agriculture_fishing,1,37.0
1732,4283,,0,
1733,4284,Transportation,613,17.0
1734,4285,,0,
1735,4286,Indus_other,71,22.0
1736,4287,,0,
1737,4288,Shops_other,8,68.0
1738,4289,Indus_other,23,40.0
1739,4290,,0,
1740,4291,,0,
1741,4292,Indus_other,68,1.0
1742,4293,Services_other,250,130.0
1743,4294,,0,
1744,4295,,0,
1745,4296,,0,
1746,4297,Shops_other,2,37.0
1747,4298,Services_other,1172,149.0
1748,4299,Administration_schools,59,67.0
1749,4300,Hotel_Restaurant,73,11.0
1750,4301,Services_other,1050,13.0
1751,4302,Administration_schools,52,36.0
1752,4303,,0,
1753,4304,Health,96,6.0
1754,4305,Administration_schools,56,39.0
1755,4306,,0,
1756,4307,Services_other,1058,187.0
1757,4308,,0,
1758,4309,Indus_other,34,38.0
1759,4310,,0,
1760,4311,Construction,0,26.0
1761,4312,,0,
1762,4313,Shops_other,6,35.0
1763,4314,Shops_other,12,63.0
1764,4315,Services_other,62,22.0
1765,4316,Indus_other,74,39.0
1766,4317,,0,
1767,4318,Administration_schools,33,49.0
1768,4319,,0,
1769,4320,Administration_schools,77,80.0
1770,4321,Services_other,1316,235.0
1771,4322,Shops_other,14,99.0
1772,4323,,0,
1773,4324,,0,
1774,4325,,0,
1775,4326,Shops_other,14,72.0
1776,4327,Indus_food,25,2.0
1777,4328,Transportation,930,15.0
1778,4329,Services_other,1310,91.0
1779,4330,,0,
1780,4331,Administration_schools,63,72.0
1781,4332,Services_other,1492,234.0
1782,4333,Indus_other,72,12.0
1783,4334,Shops_other,3,67.0
1784,4335,,0,
1785,4336,Transportation,1183,9.0
1786,4337,,0,
1787,4338,Services_other,423,74.0
1788,4339,,0,
1789,4340,Shops_other,10,40.0
1790,4341,Transportation,303,5.0
1791,4342,Hotel_Restaurant,42,12.0
1792,4343,,0,
1793,4344,Indus_food,17,0.0
1794,4345,Indus_other,40,29.0
1795,4346,,0,
1796,4347,Shops_other,4,62.0
1797,4348,Hotel_Restaurant,82,18.0
1798,4349,Shops_other,3,17.0
1799,4350,Administration_schools,94,78.0
1800,4351,,0,
1801,4352,Indus_other,26,2.0
1802,4353,Services_other,1263,176.0
1803,4354,Administration_schools,143,69.0
1804,4355,,0,
1805,4356,,0,
1806,4357,,0,
1807,4358,,0,
1808,4359,Administration_schools,52,32.0
1809,4360,,0,
1810,4361,Shops_other,2,35.0
1811,4362,Hotel_Restaurant,117,0.0
1812,4363,Administration_schools,81,43.0
1813,4364,Shops_other,6,60.0
1814,4365,,0,
1815,4366,Hotel_Restaurant,12,4.0
1816,4367,Services_other,765,78.0
1817,4368,Services_other,411,131.0
1818,4369,Health,52,3.0
1819,4370,,0,
1820,4371,Transportation,592,1.0
1821,4372,Health,214,6.0
1822,4373,Services_other,337,170.0
1823,4374,,0,
1824,4375,,0,
1825,4376,,0,
1826,4377,Indus_other,27,31.0
1827,4378,Shops_other,6,114.0
1828,4379,Administration_schools,36,80.0
1829,4380,,0,
1830,4381,Services_other,718,150.0
1831,4382,Services_other,717,91.0
1832,4383,,0,
1833,4384,,0,
1834,4385,,0,
1835,4386,Construction,2,36.0
1836,4387,Administration_schools,54,38.0
1837,4388,Health,292,8.0
1838,4389,Construction,2,38.0
1839,4390,,0,
1840,4391,Hotel_Restaurant,41,13.0
1841,4392,Health,286,6.0
1842,4393,,0,
1843,4394,,0,
1844,4395,Shops_other,4,101.0
1845,4396,Administration_schools,10,54.0
1846,4397,Services_other,936,87.0
1847,4398,Agriculture_fishing,0,12.0
1848,4399,Administration_schools,29,74.0
1849,4400,Shops_other,3,89.0
1850,4401,,0,
1851,4402,Administration_schools,109,9.0
1852,4403,Administration_schools,112,12.0
1853,4404,Administration_schools,88,8.0
1854,4405,Services_other,47,178.0
1855,4406,Services_other,719,237.0
1856,4407,Services_other,782,231.0
1857,4408,Services_other,1286,233.0
1858,4409,Administration_schools,149,55.0
1859,4410,Construction,2,77.0
1860,4411,Health,7,3.0
1861,4412,,0,
1862,4413,,0,
1863,4414,,0,
1864,4415,Services_other,1316,251.0
1865,4416,Administration_schools,7,57.0
1866,4417,,0,
1867,4418,Indus_other,30,12.0
1868,4419,,0,
1869,4420,,0,
1870,4421,,0,
1871,4422,,0,
1872,4423,,0,
1873,4424,Shops_other,2,70.0
1874,4425,Agriculture_fishing,2,34.0
1875,4426,Administration_schools,140,53.0
1876,4427,Services_other,599,127.0
1877,4428,,0,
1878,4429,,0,
1879,4430,,0,
1880,4431,Administration_schools,24,53.0
1881,4432,Administration_schools,9,74.0
1882,4433,Services_other,112,92.0
1883,4434,Administration_schools,81,26.0
1884,4435,Transportation,648,11.0
1885,4436,Health,134,1.0
1886,4437,,0,
1887,4438,,0,
1888,4439,Administration_schools,131,56.0
1889,4440,Construction,2,30.0
1890,4441,Indus_food,29,9.0
1891,4442,Services_other,1422,64.0
1892,4443,Administration_schools,41,57.0
1893,4444,Health,299,1.0
1894,4445,,0,
1895,4446,,0,
1896,4447,Construction,1,40.0
1897,4448,,0,
1898,4449,,0,
1899,4450,Services_other,1074,215.0
